id,customer_id,age,gender,prefecture,feedback_rating,sentiment_score,total_spend,room_bookings,room_spend,restaurant_visits,restaurant_spend,pool_uses,breakfast_uses,target
385,c_494223,28,F,27,2,1,70126,4,54000,3,16126,2,4,8
386,c_579696,54,F,1,2,0,38282,2,22000,3,16282,0,2,3
387,c_647142,38,F,23,5,-1,41528,2,35000,1,6528,0,1,10
388,c_477405,23,F,40,3,1,48614,2,37000,2,11614,1,0,7
389,c_744419,38,F,27,1,1,57695,4,46000,2,11695,2,2,6
390,c_782755,48,M,27,5,1,68876,5,52000,3,16876,2,0,10
391,c_733701,70,M,23,1,-1,32000,3,32000,0,0,3,1,2
392,c_823218,54,M,1,1,1,37000,3,37000,0,0,2,0,6
393,c_252358,49,F,27,2,1,53873,3,38000,3,15873,0,1,6
394,c_386516,26,F,23,3,1,47155,3,32000,3,15155,1,2,7
395,c_483109,24,M,1,2,1,76346,4,55000,4,21346,2,1,8
396,c_038323,31,F,23,2,-1,49660,2,34000,3,15660,0,0,6
397,c_248464,37,F,23,5,1,38914,2,27000,2,11914,0,1,9
398,c_595673,26,F,1,3,1,68406,5,52000,3,16406,2,3,8
399,c_758179,18,F,23,4,-1,27000,2,27000,0,0,1,2,4
400,c_653758,22,M,27,2,0,23334,1,12000,2,11334,0,0,2
401,c_010005,66,M,40,2,-1,59000,5,59000,0,0,5,0,3
402,c_045502,27,M,13,4,1,59078,3,43000,3,16078,1,0,10
403,c_796580,63,F,1,3,1,29185,1,23000,1,6185,0,0,7
404,c_860745,53,M,1,1,-1,13000,1,13000,0,0,1,0,5
405,c_035779,39,F,40,1,-1,67000,5,67000,0,0,1,1,7
406,c_476039,48,M,40,3,-1,42889,2,37000,1,5889,1,0,4
407,c_860619,40,M,13,3,-1,20133,1,14000,1,6133,1,0,6
408,c_783647,48,M,13,2,-1,36956,2,31000,1,5956,1,0,6
409,c_719458,68,F,13,1,1,56478,3,41000,3,15478,0,1,6
410,c_558267,43,F,1,2,-1,53874,3,43000,2,10874,1,3,2
411,c_453649,19,M,13,4,1,29000,1,29000,0,0,0,0,9
412,c_683551,59,M,1,3,1,24551,1,18000,1,6551,0,0,7
413,c_648950,32,M,23,1,0,60000,5,60000,0,0,0,1,3
414,c_690456,65,F,40,1,1,61949,5,51000,2,10949,0,2,6
415,c_768841,61,F,40,4,-1,30694,1,14000,3,16694,0,0,5
416,c_114257,58,F,1,5,-1,39305,2,23000,3,16305,0,2,9
417,c_095719,37,F,1,4,-1,51000,4,51000,0,0,1,2,10
418,c_258648,56,F,13,1,1,33756,1,22000,2,11756,0,1,4
419,c_519519,69,M,1,4,1,26000,2,26000,0,0,2,0,7
420,c_178229,18,M,40,4,0,56443,4,50000,1,6443,2,1,6
421,c_229507,47,M,1,1,1,54000,5,54000,0,0,4,1,5
422,c_051228,64,F,40,4,0,51313,3,35000,3,16313,1,2,6
423,c_026153,51,F,40,4,0,73504,5,57000,3,16504,1,5,7
424,c_390985,31,F,27,3,0,50297,4,40000,2,10297,2,4,5
425,c_791843,49,F,40,5,-1,55042,3,40000,3,15042,0,2,10
426,c_173151,65,F,27,2,-1,36796,1,21000,3,15796,0,1,6
427,c_644922,59,M,13,5,0,69000,5,69000,0,0,1,0,8
428,c_052434,55,M,13,3,0,36000,3,36000,0,0,1,1,5
429,c_169459,58,F,23,2,0,28386,1,13000,3,15386,0,1,2
430,c_296949,45,M,1,1,-1,28800,1,23000,1,5800,1,0,5
431,c_764012,24,M,40,2,1,65141,3,50000,3,15141,0,1,8
432,c_395450,29,M,23,4,-1,53439,3,43000,2,10439,1,1,7
433,c_838417,69,F,1,2,1,34602,1,18000,3,16602,0,0,6
434,c_730286,46,M,23,5,1,33000,2,33000,0,0,2,0,10
435,c_760153,58,F,1,3,0,46058,3,30000,3,16058,0,2,4
436,c_412282,16,F,27,5,-1,32193,1,26000,1,6193,0,1,8
437,c_461881,70,M,1,2,1,42000,4,42000,0,0,2,0,6
438,c_192551,23,F,40,2,-1,26556,1,10000,3,16556,0,1,5
439,c_759299,28,F,40,4,-1,37050,1,26000,2,11050,0,0,8
440,c_633013,17,M,13,2,-1,12000,1,12000,0,0,0,0,3
441,c_876819,22,F,23,3,1,18000,1,18000,0,0,0,0,7
442,c_806326,46,M,13,1,-1,54000,5,54000,0,0,4,0,3
443,c_853936,60,F,27,2,-1,51305,2,36000,3,15305,0,0,2
444,c_302632,64,F,40,4,1,74410,5,58000,3,16410,2,0,10
445,c_760032,71,F,27,2,1,71846,4,55000,3,16846,2,4,8
446,c_544225,68,F,23,3,-1,54585,3,38000,3,16585,0,0,5
447,c_858929,30,F,13,5,1,59529,3,48000,2,11529,0,2,10
448,c_754590,56,F,40,1,-1,47216,2,37000,2,10216,1,2,5
449,c_329382,56,M,23,4,-1,65969,4,59000,1,6969,4,0,10
450,c_465389,61,M,1,3,0,64000,5,64000,0,0,0,0,6
451,c_658650,33,F,1,3,-1,52821,4,46000,1,6821,0,3,8
452,c_754323,38,M,27,3,1,31000,2,31000,0,0,2,0,8
453,c_657691,51,M,40,4,-1,65317,4,49000,3,16317,0,0,8
454,c_335841,38,F,40,4,1,48836,3,38000,2,10836,0,0,10
455,c_140420,65,M,27,5,0,48000,3,48000,0,0,0,0,8
456,c_170826,64,F,23,2,0,64309,4,48000,3,16309,1,1,4
457,c_169534,31,M,40,3,1,56248,5,51000,1,5248,0,1,9
458,c_341135,58,F,40,1,1,73394,4,57000,3,16394,2,3,7
459,c_249737,36,M,23,4,-1,63802,5,53000,2,10802,5,0,7
460,c_423192,60,F,40,4,-1,45899,3,30000,3,15899,1,3,9
461,c_482150,31,F,27,1,0,61596,5,56000,1,5596,2,3,3
462,c_688285,47,M,40,3,0,57144,5,51000,1,6144,3,0,5
463,c_218315,19,M,1,2,0,24000,2,24000,0,0,0,0,3
464,c_089552,47,F,27,1,0,44665,1,29000,3,15665,0,0,2
465,c_332704,55,M,40,5,1,56000,4,56000,0,0,0,1,10
466,c_341043,27,F,1,1,1,68045,4,57000,2,11045,2,3,6
467,c_514629,39,M,1,3,0,67005,4,51000,3,16005,2,1,5
468,c_067813,35,F,23,3,0,56867,4,40000,3,16867,1,1,5
469,c_237512,15,F,40,4,-1,43960,2,33000,2,10960,1,2,7
470,c_773820,72,M,27,4,1,35000,2,35000,0,0,1,0,9
471,c_282396,41,F,1,4,1,52449,4,42000,2,10449,2,3,9
472,c_559530,58,M,40,5,1,37069,2,32000,1,5069,1,0,9
473,c_880728,57,F,13,4,-1,43697,1,28000,3,15697,0,1,4
474,c_197803,56,M,23,3,1,50353,3,45000,1,5353,0,1,7
475,c_645746,31,F,23,3,-1,67601,5,57000,2,10601,0,5,9
476,c_376347,70,M,13,5,0,46714,3,41000,1,5714,0,1,7
477,c_163875,59,F,27,5,-1,66980,4,55000,2,11980,1,1,9
478,c_801171,42,M,27,3,1,46160,2,25000,4,21160,0,0,7
479,c_675932,15,F,23,5,1,12000,1,12000,0,0,0,1,9
480,c_223774,50,M,13,5,-1,57335,4,47000,2,10335,0,0,9
481,c_078165,54,F,23,2,1,36430,1,20000,3,16430,0,1,6
482,c_839022_482,28,F,1,5,-1,44626,3,38000,1,6626,1,2,9
483,c_118456,33,F,23,1,-1,52637,3,46000,1,6637,1,2,6
484,c_478161,37,F,23,2,0,42029,2,32000,2,10029,1,1,3
485,c_875616,26,F,40,3,1,63400,5,58000,1,5400,1,3,8
486,c_249219,15,M,40,3,0,68000,5,68000,0,0,2,0,6
487,c_277595,18,M,40,3,1,17000,1,17000,0,0,0,0,7
488,c_621038,38,M,27,2,1,25415,1,20000,1,5415,1,0,5
489,c_782179,30,M,40,2,1,37942,1,26000,2,11942,1,0,5
490,c_680413,61,M,13,3,0,46881,2,40000,1,6881,0,0,5
491,c_244388,55,F,23,2,-1,26195,1,16000,2,10195,0,0,3
492,c_289244,38,F,23,4,0,37397,1,21000,3,16397,0,0,5
493,c_387328,48,F,1,1,-1,71713,4,60000,2,11713,2,1,2
494,c_348866,42,F,40,5,1,62162,4,47000,3,15162,1,3,10
495,c_237857,51,M,27,4,0,54619,4,48000,1,6619,2,0,6
496,c_245626,50,F,40,1,0,53799,3,42000,2,11799,0,0,3
497,c_743802,41,F,13,3,0,37212,2,32000,1,5212,0,2,4
498,c_432495,43,M,40,2,0,34649,2,28000,1,6649,1,0,3
499,c_728347,55,M,13,1,-1,34000,3,34000,0,0,3,0,3
500,c_051931,21,M,1,1,1,31775,2,20000,2,11775,2,0,5
501,c_509583,61,F,1,1,1,69455,5,59000,2,10455,0,0,5
502,c_013024,44,M,23,5,1,35294,1,29000,1,6294,1,0,10
503,c_839022_503,31,F,23,4,1,49060,3,39000,2,10060,0,0,9
504,c_295870,57,M,40,1,0,34000,2,34000,0,0,1,0,2
505,c_094101,44,M,13,1,0,28000,1,28000,0,0,1,0,2
506,c_213316,61,F,23,3,0,73658,4,57000,3,16658,2,2,6
507,c_578534,30,M,27,5,1,37255,1,21000,3,16255,1,0,10
508,c_123864,27,M,27,3,1,61000,5,61000,0,0,3,0,8
509,c_593040,40,M,40,2,-1,43753,3,32000,2,11753,2,0,6
510,c_354154,65,F,23,4,-1,58769,4,48000,2,10769,1,4,8
511,c_783000,64,F,13,4,1,58716,4,47000,2,11716,0,4,10
512,c_387987,49,F,40,2,0,40867,2,30000,2,10867,0,0,3
513,c_545657,24,F,40,5,-1,54787,3,49000,1,5787,0,0,8
514,c_221434,16,F,1,3,0,21000,1,21000,0,0,0,1,4
515,c_155943,52,M,23,4,1,41152,3,30000,2,11152,2,1,8
516,c_085582,17,F,1,3,-1,27747,1,21000,1,6747,0,1,5
517,c_497301,55,F,23,5,0,36184,2,20000,3,16184,1,1,6
518,c_837977,55,M,40,2,0,57000,5,57000,0,0,0,0,4
519,c_745850,56,F,40,1,0,78651,5,63000,3,15651,0,1,3
520,c_784172,59,M,27,5,0,67000,5,67000,0,0,1,1,8
521,c_168211,64,M,23,4,-1,70000,5,70000,0,0,0,0,10
522,c_682883,33,M,27,3,1,79237,5,64000,3,15237,0,0,9
523,c_019040,55,F,13,3,-1,54827,3,39000,3,15827,1,2,5
524,c_626872,41,M,13,2,-1,37295,1,26000,2,11295,1,0,5
525,c_111224,32,M,13,3,-1,37958,1,26000,2,11958,0,0,4
526,c_246812,52,F,23,5,0,36966,2,26000,2,10966,1,2,7
527,c_706579,62,M,13,1,0,40000,3,40000,0,0,0,1,2
528,c_192824,35,M,23,3,1,45835,1,30000,3,15835,0,0,7
529,c_723068,58,M,1,5,-1,61766,5,55000,1,6766,5,1,7
530,c_889144,65,M,1,1,-1,65122,4,59000,1,6122,0,1,7
531,c_212193,69,F,1,3,-1,45320,1,30000,3,15320,0,1,6
532,c_452815,64,M,40,1,-1,59000,5,59000,0,0,5,0,6
533,c_630670,39,F,13,1,-1,66531,3,50000,3,16531,1,3,1
534,c_314917,35,F,27,2,0,47386,3,41000,1,6386,0,3,4
535,c_652702,62,M,1,2,0,70000,5,70000,0,0,1,0,5
536,c_872560,17,F,40,1,1,46000,4,46000,0,0,2,3,5
537,c_376622,48,M,40,3,0,58000,5,58000,0,0,2,1,6
538,c_772051,45,M,13,3,-1,52540,3,37000,3,15540,0,0,7
539,c_725917,21,M,27,3,1,33741,2,27000,1,6741,0,0,6
540,c_171822,34,M,13,4,1,24546,1,13000,2,11546,1,0,9
541,c_880189,71,M,13,4,0,13000,1,13000,0,0,1,0,5
542,c_833344,69,F,40,2,1,74106,5,59000,3,15106,2,3,8
543,c_711770,38,F,1,2,-1,62644,4,51000,2,11644,1,0,4
544,c_434288,19,F,1,5,1,56000,5,56000,0,0,2,4,10
545,c_584516,37,F,40,4,1,61019,3,50000,2,11019,0,2,10
546,c_128636,39,F,13,1,1,52708,3,42000,2,10708,0,1,5
547,c_417198,55,M,40,3,0,48242,4,42000,1,6242,1,1,5
548,c_715935,50,M,13,2,1,54000,5,54000,0,0,3,0,7
549,c_306092,30,F,23,2,1,42854,2,36000,1,6854,0,1,6
550,c_569924,32,F,13,3,1,69545,4,58000,2,11545,2,4,8
551,c_260797,55,M,1,5,0,54322,4,48000,1,6322,2,0,8
552,c_519410,69,F,40,3,-1,56406,3,45000,2,11406,1,0,4
553,c_292983,23,M,13,3,1,40000,3,40000,0,0,1,1,8
554,c_213513,70,F,13,1,0,51598,4,40000,2,11598,1,4,2
555,c_272368,23,F,13,5,0,37166,1,22000,3,15166,0,0,6
556,c_144626,47,M,27,2,0,29000,1,29000,0,0,0,0,3
557,c_146044,42,F,13,3,-1,40845,3,30000,2,10845,0,0,7
558,c_515015,45,F,1,2,1,57298,3,46000,2,11298,0,2,6
559,c_678142,28,M,23,2,0,42909,3,31000,2,11909,2,1,3
560,c_162205,68,M,23,3,1,29000,1,29000,0,0,1,0,8
561,c_210278,23,M,40,4,-1,45751,2,40000,1,5751,2,0,10
562,c_115335,25,M,23,2,1,60341,3,45000,3,15341,2,1,7
563,c_375437,72,M,23,4,0,66000,5,66000,0,0,2,0,7
564,c_299558,67,F,13,5,0,43362,2,27000,3,16362,1,0,7
565,c_880900,60,F,23,3,1,36585,2,21000,3,15585,0,1,6
566,c_807973,49,M,40,3,0,51000,4,51000,0,0,1,0,5
567,c_250547,36,M,40,2,-1,53947,3,48000,1,5947,3,1,6
568,c_507364,19,M,27,2,0,28000,1,28000,0,0,1,0,3
569,c_662463_569,51,F,23,2,0,62861,4,46000,3,16861,2,2,4
570,c_754907,19,F,13,4,-1,57802,4,46000,2,11802,1,1,5
571,c_175352,70,F,1,5,1,38811,1,23000,3,15811,0,1,9
572,c_684425,59,M,27,2,1,50000,3,50000,0,0,2,0,7
573,c_588095,39,M,13,5,1,46429,2,30000,3,16429,2,0,9
574,c_082054,69,M,23,4,0,63156,4,57000,1,6156,0,0,7
575,c_697194,24,M,27,3,0,39425,1,29000,2,10425,0,0,4
576,c_123369,30,F,40,4,1,41759,3,36000,1,5759,1,0,9
577,c_402588,50,M,27,1,1,71118,5,60000,2,11118,5,0,7
578,c_756134,69,F,40,2,0,73226,5,58000,3,15226,2,4,4
579,c_897822,47,M,27,5,0,49000,4,49000,0,0,3,1,8
580,c_341513,51,F,1,2,1,68024,4,53000,3,15024,0,4,7
581,c_089599,20,F,1,2,0,34939,2,24000,2,10939,1,2,3
582,c_760306,37,M,13,1,0,56089,3,35000,4,21089,1,1,2
583,c_381500,39,M,1,4,1,36469,1,26000,2,10469,0,0,9
584,c_520839,49,M,1,4,1,52000,4,52000,0,0,0,1,9
585,c_859402,70,F,27,5,0,46589,3,36000,2,10589,0,1,7
586,c_877662,63,M,1,4,0,45000,3,45000,0,0,3,1,6
587,c_485440,30,M,23,3,0,54515,4,49000,1,5515,1,0,5
588,c_115989,15,M,23,4,1,24592,1,18000,1,6592,1,0,8
589,c_797933,56,F,1,4,0,42927,1,27000,3,15927,0,1,5
590,c_587799,63,F,23,5,1,44703,3,33000,2,11703,0,0,10
591,c_776943,69,M,27,5,1,56000,5,56000,0,0,0,0,10
592,c_314310,40,F,40,5,-1,36803,2,21000,3,15803,0,0,7
593,c_408449,41,M,23,4,1,43046,2,33000,2,10046,0,0,9
594,c_333769,72,M,13,1,1,71986,5,65000,1,6986,1,0,7
595,c_556979,72,M,23,1,1,33000,3,33000,0,0,2,1,5
596,c_363027,69,M,1,1,1,34000,2,34000,0,0,2,0,4
597,c_024979,57,F,13,2,-1,70460,5,54000,3,16460,2,4,4
598,c_142050,63,F,23,4,-1,37438,2,21000,3,16438,1,1,7
599,c_499937,29,M,27,1,1,55472,3,44000,2,11472,1,1,6
600,c_034733,51,M,40,1,-1,21656,1,16000,1,5656,1,0,4
601,c_616775,40,F,1,4,-1,53359,3,42000,2,11359,1,1,4
602,c_884110,16,M,40,1,-1,66618,4,60000,1,6618,1,1,2
603,c_440730,20,F,27,4,1,51327,3,35000,3,16327,1,2,10
604,c_309754,32,F,27,4,0,16000,1,16000,0,0,0,1,5
605,c_722919,70,F,40,5,1,67092,4,57000,2,10092,1,2,10
606,c_899994,21,M,40,1,1,71082,5,65000,1,6082,1,0,6
607,c_041608,28,M,13,4,0,65012,3,45000,4,20012,0,1,6
608,c_794863,67,M,40,5,-1,58139,4,52000,1,6139,2,1,10
609,c_310581,36,M,40,2,1,28868,1,18000,2,10868,1,0,5
610,c_282033,22,F,40,3,0,41583,1,30000,2,11583,0,1,4
611,c_356022,62,F,1,4,1,33382,1,22000,2,11382,0,0,9
612,c_390695,46,F,23,4,1,53561,3,38000,3,15561,1,2,9
613,c_721738,63,M,13,3,0,30000,2,30000,0,0,2,0,4
614,c_854431,42,F,13,1,-1,68192,5,63000,1,5192,2,0,5
615,c_023736,53,M,23,4,0,58190,4,53000,1,5190,4,1,7
616,c_093828,38,M,13,3,-1,63067,4,47000,3,16067,4,1,3
617,c_249921,46,M,40,1,0,24686,1,18000,1,6686,1,0,1
618,c_100431,51,M,13,3,1,63000,5,63000,0,0,2,0,10
619,c_124610,61,M,27,5,0,25000,2,25000,0,0,0,0,7
620,c_642850,62,F,1,4,-1,49387,2,34000,3,15387,1,2,7
621,c_678850,21,M,1,1,-1,28729,1,23000,1,5729,1,0,5
622,c_130196,45,F,1,3,0,64698,4,54000,2,10698,1,0,5
623,c_689951,72,M,1,3,0,36000,3,36000,0,0,0,1,5
624,c_294078,34,F,27,5,-1,61649,3,45000,3,16649,0,0,9
625,c_746944,61,F,23,2,-1,61788,3,45000,3,16788,0,1,5
626,c_832305,24,F,27,1,1,33000,3,33000,0,0,0,2,5
627,c_707997,63,F,23,5,1,45186,2,29000,3,16186,0,0,9
628,c_450672,21,F,40,5,1,27344,1,21000,1,6344,0,1,10
629,c_611664,34,M,13,3,-1,69950,5,58000,2,11950,3,1,10
630,c_238608,49,F,27,2,1,68033,5,52000,3,16033,2,4,7
631,c_658045,58,F,13,1,1,26310,1,11000,3,15310,0,1,3
632,c_747752,18,M,1,4,0,46000,4,46000,0,0,1,0,6
633,c_266424,61,M,13,1,1,39000,3,39000,0,0,0,0,6
634,c_046703,19,M,13,4,0,40000,4,40000,0,0,0,0,6
635,c_578923,32,M,13,5,0,53087,1,27000,5,26087,0,0,7
636,c_852759,67,F,40,1,-1,25621,1,10000,3,15621,0,0,0
637,c_229819,66,F,27,3,1,58661,4,47000,2,11661,0,3,8
638,c_191617,31,F,13,4,-1,25531,1,19000,1,6531,0,0,8
639,c_282872,72,F,27,2,0,64411,3,48000,3,16411,1,0,4
640,c_539334,47,F,13,3,0,36050,1,21000,3,15050,0,0,4
641,c_606836,37,M,23,3,1,57990,4,52000,1,5990,3,0,9
642,c_446507,45,M,23,3,0,38147,3,33000,1,5147,0,1,5
643,c_691036,55,F,40,2,0,35030,1,20000,3,15030,0,0,3
644,c_368768,55,F,23,1,1,56761,4,40000,3,16761,1,0,5
645,c_320232,67,F,23,5,-1,61750,4,46000,3,15750,2,1,8
646,c_873000,32,F,40,5,1,57242,5,51000,1,6242,1,5,10
647,c_857581,52,M,40,4,1,40000,3,40000,0,0,1,0,8
648,c_427999,34,F,1,2,1,64969,5,59000,1,5969,0,5,8
649,c_245174,46,M,27,5,-1,28000,2,28000,0,0,1,0,10
650,c_232130,46,F,1,2,0,75463,5,64000,2,11463,0,0,5
651,c_702896,26,F,13,2,1,49385,2,38000,2,11385,0,2,7
652,c_139594,69,F,13,4,-1,37100,1,26000,2,11100,0,1,5
653,c_797781,23,M,27,3,1,47000,4,47000,0,0,2,0,8
654,c_046273,46,M,13,1,-1,29000,2,29000,0,0,1,0,5
655,c_696391,31,F,13,3,-1,69591,4,59000,2,10591,2,0,4
656,c_134788,24,F,27,4,1,76911,4,60000,3,16911,1,0,9
657,c_210128,41,F,40,5,-1,55065,4,50000,1,5065,0,3,10
658,c_151420,67,F,27,5,-1,55807,3,44000,2,11807,1,0,8
659,c_003457,25,F,27,5,0,38313,1,28000,2,10313,0,1,7
660,c_869576,57,M,13,3,0,76589,5,70000,1,6589,2,1,6
661,c_361460,19,F,1,5,1,25035,1,19000,1,6035,0,0,9
662,c_732050,43,M,13,3,-1,57822,3,46000,2,11822,3,1,7
663,c_450061,39,F,27,5,0,48297,3,37000,2,11297,0,2,7
664,c_286528,22,M,1,5,-1,51864,4,40000,2,11864,4,0,8
665,c_852596,17,F,40,1,1,21582,1,11000,2,10582,0,0,5
666,c_578222,66,F,40,3,-1,62812,5,52000,2,10812,0,4,9
667,c_467736,41,M,13,2,0,62432,5,57000,1,5432,4,1,4
668,c_041294,66,M,40,3,1,51495,4,46000,1,5495,2,1,8
669,c_313523,23,F,27,1,-1,27195,1,12000,3,15195,0,0,2
670,c_393850,36,F,23,2,-1,35133,1,29000,1,6133,0,1,5
671,c_885299,52,M,27,5,1,44000,4,44000,0,0,2,0,10
672,c_216200,47,F,40,1,0,54831,2,38000,3,16831,0,1,2
673,c_272372,70,F,1,1,1,53168,4,43000,2,10168,1,4,6
674,c_303864,47,F,27,4,0,69492,4,54000,3,15492,2,1,7
675,c_624626,32,M,23,3,-1,61487,3,46000,3,15487,0,0,6
676,c_746649,20,M,23,2,1,29000,1,29000,0,0,0,0,5
677,c_400628,53,F,40,1,0,73207,5,63000,2,10207,0,3,3
678,c_727853,38,M,40,3,0,66073,5,55000,2,11073,3,0,5
679,c_372987,18,M,27,2,0,31000,2,31000,0,0,0,0,3
680,c_671123,59,M,23,5,-1,49698,4,43000,1,6698,3,1,10
681,c_140003,17,F,1,4,0,36501,2,30000,1,6501,1,0,6
682,c_527555,41,M,13,3,-1,65175,4,50000,3,15175,1,1,7
683,c_782942,62,M,40,4,1,42226,2,32000,2,10226,0,0,9
684,c_407889,38,M,1,5,0,73611,5,67000,1,6611,2,0,8
685,c_743513,29,F,23,3,0,60884,5,50000,2,10884,1,4,5
686,c_137907,49,M,13,3,1,46000,3,46000,0,0,2,1,8
687,c_209264,57,F,40,5,1,39317,2,29000,2,10317,0,2,10
688,c_896508,66,M,13,1,-1,59000,4,59000,0,0,1,0,2
689,c_177245,44,M,40,3,0,72029,5,66000,1,6029,2,0,6
690,c_866323,31,F,40,2,-1,44648,3,34000,2,10648,0,1,2
691,c_228360,54,M,1,4,-1,75345,5,69000,1,6345,4,0,5
692,c_027097,23,F,13,1,0,14000,1,14000,0,0,0,1,1
693,c_738309,63,M,13,3,1,56000,4,56000,0,0,2,1,9
694,c_878091,30,M,27,2,1,40088,2,25000,3,15088,2,0,7
695,c_438354,24,M,23,3,1,65055,5,55000,2,10055,5,0,9
696,c_883233,45,M,40,2,1,75926,4,60000,3,15926,3,1,7
697,c_471611,58,F,13,2,0,37630,1,26000,2,11630,0,0,3
698,c_440657,47,F,40,3,1,60809,4,44000,3,16809,0,1,8
699,c_508693,60,F,40,1,-1,42488,2,31000,2,11488,1,2,4
700,c_250285,50,M,13,4,1,63037,5,58000,1,5037,0,1,10
701,c_682978,21,F,23,4,1,22000,1,22000,0,0,0,0,8
702,c_409187,36,M,23,2,1,24044,1,13000,2,11044,1,0,6
703,c_559784,51,F,13,3,0,66507,3,50000,3,16507,0,2,5
704,c_161079,47,M,13,5,1,23822,1,17000,1,6822,1,0,8
705,c_589028,40,F,23,3,-1,27341,1,21000,1,6341,0,0,7
706,c_476740,68,F,40,2,1,71036,5,55000,3,16036,2,0,8
707,c_587807,37,M,27,3,-1,34027,1,28000,1,6027,1,0,6
708,c_754178,26,F,1,3,0,67636,5,56000,2,11636,0,2,6
709,c_274712,28,M,27,2,0,36500,2,25000,2,11500,2,0,3
710,c_840348,36,F,27,4,0,63718,4,52000,2,11718,1,4,7
711,c_484079,53,M,40,4,0,24000,1,24000,0,0,1,0,5
712,c_425399,15,M,13,1,1,39000,2,39000,0,0,2,0,6
713,c_236453,17,M,1,3,-1,37000,3,37000,0,0,3,0,8
714,c_450407,51,M,1,5,1,39000,2,39000,0,0,2,0,9
715,c_759843,70,F,23,4,-1,46420,1,30000,3,16420,0,0,7
716,c_406007,47,M,40,2,0,54000,4,54000,0,0,0,1,4
717,c_664779,27,F,27,2,1,57368,4,52000,1,5368,0,3,8
718,c_057275,67,M,1,3,-1,75991,5,69000,1,6991,3,1,6
719,c_547862,25,F,40,4,1,64460,5,58000,1,6460,1,5,9
720,c_797864,22,M,23,5,-1,41312,2,31000,2,10312,1,0,10
721,c_605725,59,M,1,4,-1,28000,1,28000,0,0,0,0,7
722,c_474297,30,M,27,3,0,30557,2,20000,2,10557,0,0,4
723,c_879789,17,F,23,1,0,38856,1,23000,3,15856,0,1,2
724,c_382856,72,M,27,4,0,33000,2,33000,0,0,2,0,6
725,c_452009,23,F,40,2,-1,41199,3,31000,2,10199,0,3,3
726,c_647614,43,M,40,1,0,47234,2,36000,2,11234,1,0,2
727,c_497826,30,F,13,3,0,35228,1,29000,1,6228,0,0,4
728,c_725653,27,F,40,2,1,33855,1,22000,2,11855,0,1,6
729,c_632701,59,F,23,4,0,60711,3,50000,2,10711,1,1,6
730,c_544192,41,M,23,4,-1,57514,4,46000,2,11514,2,0,7
731,c_857007,67,M,27,4,1,54000,5,54000,0,0,0,0,10
732,c_513739,59,F,40,3,1,33284,2,22000,2,11284,0,1,7
733,c_458447,48,M,27,5,-1,52000,5,52000,0,0,5,1,9
734,c_088007,42,M,23,5,-1,49384,2,39000,2,10384,2,0,8
735,c_688656,40,M,40,1,1,44137,1,28000,3,16137,1,0,4
736,c_135740,70,F,23,5,1,82058,5,66000,3,16058,0,5,10
737,c_502617,22,F,40,1,0,74652,5,64000,2,10652,1,3,3
738,c_639830,21,M,40,2,0,17000,1,17000,0,0,1,0,3
739,c_654121,64,M,40,2,1,32000,3,32000,0,0,3,1,5
740,c_626338,72,M,40,2,1,38000,2,38000,0,0,0,0,7
741,c_363814,62,M,27,2,0,48134,4,42000,1,6134,3,1,4
742,c_671750,15,M,1,1,-1,35000,2,35000,0,0,1,0,1
743,c_228405,63,F,23,1,0,47220,2,31000,3,16220,0,1,2
744,c_695022,15,F,13,1,-1,17222,1,11000,1,6222,0,1,4
745,c_528202,60,M,23,4,0,57000,5,57000,0,0,2,0,7
746,c_686033,64,F,40,5,-1,36364,1,25000,2,11364,0,1,8
747,c_833475,43,F,23,4,-1,64181,3,48000,3,16181,1,2,5
748,c_332207,67,F,1,5,0,64690,4,48000,3,16690,1,0,8
749,c_687687,63,F,40,2,0,71680,5,61000,2,10680,2,3,5
750,c_015098,27,M,13,1,0,59637,3,48000,2,11637,2,0,3
751,c_115226,69,F,13,4,-1,56756,4,40000,3,16756,0,0,10
752,c_801413,56,F,23,3,0,42324,1,27000,3,15324,0,0,4
753,c_473597,32,M,1,5,0,40954,2,30000,2,10954,2,0,7
754,c_261527,39,F,1,1,0,47092,2,37000,2,10092,1,2,2
755,c_764238,24,M,13,2,-1,47540,2,37000,2,10540,0,0,3
756,c_339758,55,F,1,1,-1,56117,3,50000,1,6117,0,2,6
757,c_170221,22,F,13,1,0,63227,5,53000,2,10227,0,2,3
758,c_103398,36,F,40,3,0,66437,4,55000,2,11437,1,2,5
759,c_188837,15,F,40,1,1,35376,1,30000,1,5376,0,0,6
760,c_221326,55,M,13,3,-1,49000,4,49000,0,0,2,0,4
761,c_267817,68,F,23,4,1,61174,4,46000,3,15174,1,4,10
762,c_641456,24,M,27,1,-1,36049,1,25000,2,11049,1,0,4
763,c_747024,57,M,23,5,-1,61533,4,50000,2,11533,1,0,10
764,c_232635,67,F,27,2,1,59384,4,43000,3,16384,2,3,7
765,c_390260,18,M,40,4,-1,16000,1,16000,0,0,1,0,3
766,c_012212,30,F,1,2,0,20479,1,10000,2,10479,0,1,2
767,c_178001,38,M,1,1,0,38815,2,32000,1,6815,2,0,2
768,c_640005,18,F,1,2,-1,76760,5,70000,1,6760,2,1,7
769,c_385199,19,M,23,2,0,25221,1,15000,2,10221,1,0,3
